priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,auto_tag_count,sla_breached,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc,priority_encoded,reporter_experience_encoded,module_version_frequency,product_area_frequency,product_area_Auth,product_area_Backend,product_area_Database,product_area_Devops,product_area_Ml,product_area_Security,product_area_Ui,customer_type_Free-Tier,customer_type_Internal,customer_type_Smb,ticket_type_Crash,ticket_type_Feature Request,ticket_type_Performance,ticket_type_Question,assigned_team_Qa,assigned_team_Security,assigned_team_Sre,assigned_team_Support
Low,Senior,0,0,538.0,11.0,1.0,1,0,26.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2699626599152003,0,0.4,2.4849066497880004,1.0,3,0.0004020100502512,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,0,0,615.0,12.0,2.0,2,0,6.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.655979742984615,0,0.4,2.5649493574615367,1.0,2,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Medium,Junior,1,1,629.0,10.0,1.0,5,0,30.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.555787545231337,0,1.0,1.4162355761684913,2.0,1,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
High,Mid,0,0,613.0,8.0,1.0,1,0,15.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.304889830934488,0,0.4,2.19722457733622,3.0,2,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Low,Junior,1,2,389.0,9.0,2.0,3,0,25.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3187564949312405,0,0.6000000000000001,1.0971941341558558,1.0,1,0.0012060301507537,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Low,Senior,1,2,636.0,7.0,1.0,1,0,41.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5234990744055565,0,1.0,0.9908650363424484,1.0,3,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Medium,Senior,0,1,599.0,2.0,1.0,0,1,22.0,1.0986122886681098,0,0,1,individual,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9760743515792327,0,0.8,0.6488581153971414,2.0,3,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Low,Junior,1,1,491.0,6.0,2.0,0,0,46.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2989934957341145,0,1.0,1.1492858809898474,1.0,1,0.001608040201005,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Senior,1,2,667.0,11.0,0.0,1,1,39.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.547685117648822,0,1.0,1.1840713328544612,2.0,3,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Low,Mid,0,0,549.0,13.0,3.0,2,0,17.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.753622931846104,0,0.4,2.6390573296152584,1.0,2,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Low,Mid,1,1,752.0,12.0,0.0,4,0,15.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.668609179096604,0,1.0,1.514900409669805,1.0,2,0.001608040201005,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Medium,Mid,0,2,485.0,12.0,0.0,2,0,46.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.215702200718237,0,0.8,1.2222121119329712,2.0,2,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Medium,Mid,1,1,344.0,10.0,0.0,4,0,24.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,1.7857875452313374,0,0.6000000000000001,1.4162355761684913,2.0,2,0.0008040201005025,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Low,Mid,1,2,599.0,10.0,0.0,1,0,7.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3768805668529707,0,1.0,1.1426099455084204,1.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Medium,Mid,1,1,413.0,10.0,1.0,1,1,7.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.123787545231337,0,1.0,1.4162355761684913,2.0,2,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
Medium,Mid,0,4,792.0,12.0,1.0,2,0,32.0,2.5649493574615367,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.1318673254714358,0,0.8,0.9829509049590436,2.0,2,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Medium,Junior,0,1,688.0,7.0,2.0,2,0,37.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.746406052783924,0,0.8,1.2281516725510762,2.0,1,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Senior,1,2,99.0,13.0,0.0,1,0,16.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,1,0,0,0,1.4733453895797255,0,0.6000000000000001,1.257524957737736,1.0,3,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Junior,1,3,370.0,8.0,2.0,1,0,25.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.296148703158466,0,0.6000000000000001,0.9207684572095536,1.0,1,0.0026130653266331,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Medium,Mid,1,1,552.0,12.0,4.0,1,0,6.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.068609179096604,0,1.0,1.514900409669805,2.0,2,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Low,Mid,1,0,715.0,15.0,3.0,1,0,17.0,2.772588722239781,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1390354888959124,0,0.6000000000000001,2.772588722239781,1.0,2,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Medium,Junior,1,1,698.0,10.0,2.0,1,1,12.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.893787545231337,0,1.0,1.4162355761684913,2.0,1,0.0004020100502512,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Low,Mid,1,1,619.0,10.0,1.0,2,1,18.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.535787545231337,0,1.0,1.4162355761684913,1.0,2,0.0020100502512562,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Medium,Mid,1,1,703.0,10.0,1.0,6,1,5.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.7037875452313376,0,1.0,1.4162355761684913,2.0,2,0.001608040201005,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Medium,Mid,1,2,680.0,17.0,0.0,2,1,42.0,2.8903717578961645,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.735871160892088,0,1.0,1.3772776293664737,2.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Low,Mid,1,0,751.0,7.0,0.0,1,0,41.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3337766166719343,0,0.6000000000000001,2.079441541679836,1.0,2,0.0022110552763819,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
High,Mid,1,1,635.0,6.0,1.0,1,0,8.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3869934957341146,0,1.0,1.1492858809898474,3.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Low,Mid,1,1,522.0,8.0,0.0,3,0,32.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.061519267046477,0,1.0,1.2977162307942829,1.0,2,0.0008040201005025,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
High,Junior,0,0,719.0,14.0,0.0,1,0,33.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.521220080440884,0,0.4,2.70805020110221,3.0,1,0.0004020100502512,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
Medium,Mid,0,1,487.0,16.0,1.0,2,0,15.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.445914773734476,0,0.8,1.6733414416573262,2.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
High,Mid,0,1,490.0,15.0,0.0,1,0,5.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2276649250079017,0,0.8,1.6375355634014348,3.0,2,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High,Mid,1,1,695.0,6.0,1.0,1,1,34.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5069934957341147,0,1.0,1.1492858809898474,3.0,2,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Low,Mid,1,2,584.0,10.0,1.0,3,0,5.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5468805668529706,0,1.0,1.1426099455084204,1.0,2,0.0014070351758793,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Medium,Mid,0,1,705.0,17.0,4.0,2,0,9.0,2.8903717578961645,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.5047781392704547,0,0.8,1.7071001216446415,2.0,2,0.0020100502512562,0.1228140703517588,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Medium,Mid,1,0,551.0,11.0,0.0,1,0,7.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0959626599152004,0,0.6000000000000001,2.4849066497880004,2.0,2,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Urgent,Mid,1,2,445.0,14.0,3.0,3,0,11.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7929425381745063,0,1.0,1.2904004306678685,,2,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Medium,Mid,1,1,394.0,10.0,1.0,1,1,31.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.085787545231337,0,0.6000000000000001,1.4162355761684913,2.0,2,0.0006030150753768,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Medium,Junior,0,2,726.0,12.0,0.0,3,1,11.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.6977022007182367,0,0.8,1.2222121119329712,2.0,1,0.0006030150753768,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Junior,1,1,475.0,11.0,4.0,1,0,9.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8825920960271896,0,1.0,1.4676258970978588,1.0,1,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Medium,Junior,1,0,467.0,9.0,2.0,4,0,7.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.2550340371976185,0,0.6000000000000001,2.302585092994046,2.0,1,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Medium,Junior,1,0,836.0,7.0,0.0,3,0,39.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.503776616671934,0,0.6000000000000001,2.079441541679836,2.0,1,0.0018090452261306,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Medium,Senior,1,1,427.0,6.0,1.0,2,0,5.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9709934957341144,0,1.0,1.1492858809898474,2.0,3,0.0004020100502512,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
Low,Mid,1,1,535.0,7.0,0.0,3,1,10.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.0404060527839234,0,1.0,1.2281516725510762,1.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Urgent,Mid,1,0,548.0,5.0,0.0,1,0,9.0,1.791759469228055,0,0,1,individual,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.812703787691222,0,0.6000000000000001,1.791759469228055,,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
High,Junior,1,2,420.0,7.0,2.0,5,0,19.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.2914990744055563,0,1.0,0.9908650363424484,3.0,1,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
Medium,Mid,1,0,566.0,9.0,2.0,6,1,26.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.4530340371976185,0,0.6000000000000001,2.302585092994046,2.0,2,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Medium,Mid,1,1,498.0,8.0,0.0,3,0,13.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.013519267046477,0,1.0,1.2977162307942829,2.0,2,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Medium,Mid,0,0,535.0,9.0,0.0,1,0,29.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9910340371976183,0,0.4,2.302585092994046,2.0,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Low,Junior,1,1,511.0,15.0,1.0,1,0,39.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4696649250079017,0,1.0,1.6375355634014348,1.0,1,0.001608040201005,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Medium,Mid,1,2,497.0,10.0,2.0,3,0,17.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.57288056685297,0,1.0,1.1426099455084204,2.0,2,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Low,Mid,1,2,779.0,9.0,2.0,0,0,20.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.0987564949312403,0,1.0,1.0971941341558558,1.0,2,0.0018090452261306,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
Medium,Mid,0,0,336.0,18.0,1.0,4,0,29.0,2.9444389791664403,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.0497755916665765,0,0.0,2.9444389791664403,2.0,2,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Mid,0,0,651.0,9.0,1.0,2,0,16.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.4230340371976187,0,0.4,2.302585092994046,1.0,2,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Medium,Mid,1,0,756.0,16.0,1.0,1,0,1.0,2.833213344056216,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.845285337622487,0,0.6000000000000001,2.833213344056216,2.0,2,0.001608040201005,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
Urgent,Mid,1,1,665.0,17.0,1.0,2,0,8.0,2.8903717578961645,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.824778139270455,0,1.0,1.7071001216446415,,2,0.0006030150753768,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Medium,Mid,1,2,698.0,11.0,1.0,2,0,32.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8096851176488222,0,1.0,1.1840713328544612,2.0,2,0.0006030150753768,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
High,Junior,1,2,724.0,15.0,1.0,9,0,33.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,1,very_complex,0,0,0,0,1,0,0,0,0,0,2.976757946629535,0,1.0,1.3211533817899312,3.0,1,0.0024120603015075,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Mid,1,1,635.0,7.0,1.0,1,0,17.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.440406052783924,0,1.0,1.2281516725510762,2.0,2,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
High,Senior,1,1,390.0,8.0,2.0,2,0,16.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.197519267046477,0,0.6000000000000001,1.2977162307942829,3.0,3,0.0006030150753768,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Junior,1,0,417.0,10.0,1.0,3,0,7.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.993158109119348,0,0.6000000000000001,2.3978952727983707,2.0,1,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Low,Mid,1,1,552.0,9.0,1.0,1,0,47.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.363663473309608,0,1.0,1.359943848610108,1.0,2,0.0004020100502512,0.1288442211055276,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
Low,Junior,1,2,514.0,4.0,2.0,7,0,13.0,1.6094379124341005,0,0,1,individual,1.0986122886681098,1,0,few,1,very_complex,0,0,0,0,1,0,0,0,0,0,2.2914976227072623,0,1.0,0.7669057887083728,1.0,1,0.0010050251256281,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
