ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at,resolution_time
TCKT-100151,2024-09-23 21:44:00,Backend,Enterprise,Low,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2.7.4,Bug,2,0,Security,Low,2024-09-24 15:44:00,18.0
TCKT-100152,2024-01-19 12:06:00,Ui,Enterprise,Low,Junior,1,2,325.0,13.0,2.0,1.6.3,Bug,1,0,Sre,Low,2024-01-19 22:06:00,10.0
TCKT-100153,2024-02-11 11:05:00,Backend,Enterprise,High,Mid,0,0,491.0,10.0,3.0,3.7.13,Bug,1,0,Sre,Medium,2024-02-11 13:05:00,2.0
TCKT-100154,2023-01-06 04:14:00,Ml,Internal,High,Junior,1,1,682.0,8.0,1.0,5.8.4,Crash,1,0,Sre,High,2023-01-06 23:14:00,19.0
TCKT-100155,2024-09-28 18:35:00,Api,Smb,High,Junior,0,0,629.0,4.0,0.0,2.9.12,Bug,0,0,Sre,High,2024-09-29 16:35:00,22.0
TCKT-100156,2023-08-16 04:54:00,Auth,Internal,High,Mid,1,1,625.0,5.0,0.0,3.3.10,Bug,2,0,Security,Medium,2023-08-16 18:54:00,14.0
TCKT-100157,2025-05-10 18:34:00,Api,Internal,Medium,Junior,0,0,597.5284210526315,10.0,1.003157894736842,1.5.11,Performance,2,0,Support,Medium,2025-05-11 16:34:00,22.0
TCKT-100158,2023-07-08 18:10:00,Ui,Enterprise,Medium,Mid,1,2,768.0,14.0,2.0,5.8.7,Crash,2,0,Dev,Critical,2023-07-09 03:10:00,9.0
TCKT-100159,2024-03-19 05:25:00,Devops,Smb,Medium,Mid,0,1,597.0,15.0,1.0,1.8.19,Bug,2,0,Support,Low,2024-03-19 20:25:00,15.0
TCKT-100160,2024-08-17 00:17:00,Auth,Smb,Low,Junior,1,1,605.0,5.0,4.0,2.8.3,Bug,5,0,Security,Low,2024-08-18 06:17:00,30.0
TCKT-100161,2024-02-17 01:56:00,Ui,Internal,Medium,Mid,1,3,741.0,11.0,0.0,2.0.18,Feature Request,2,0,Dev,Medium,2024-02-17 23:56:00,22.0
TCKT-100162,2024-09-02 16:58:00,Security,Enterprise,High,Mid,0,0,451.0,11.0,2.0,2.1.15,Bug,0,0,Sre,High,2024-09-03 13:58:00,21.0
TCKT-100163,2024-03-27 07:31:00,Devops,Smb,Medium,Mid,0,4,634.0,15.0,1.0,4.6.3,Bug,0,1,Support,Medium,2024-03-27 21:31:00,14.0
TCKT-100164,2024-12-30 23:41:00,Api,Smb,Medium,Mid,1,4,663.0,13.0,2.0,1.8.1,Question,2,0,Dev,Low,2024-12-31 19:41:00,20.0
TCKT-100165,2024-11-12 21:20:00,Ui,Enterprise,Low,Mid,1,0,518.0,10.0,1.0,3.7.18,Bug,1,0,Support,Low,2024-11-14 05:20:00,32.0
TCKT-100166,2023-07-26 22:51:00,Security,Enterprise,Medium,Senior,1,3,697.0,7.0,1.0,4.2.17,Bug,4,0,Security,Medium,2023-07-28 04:51:00,30.0
TCKT-100167,2023-10-17 07:48:00,Auth,Smb,Medium,Mid,1,1,671.0,8.0,0.0,1.2.8,Bug,4,1,Dev,Medium,2023-10-18 11:48:00,28.0
TCKT-100168,2024-11-02 15:57:00,Auth,Internal,High,Mid,1,1,597.5284210526315,10.0,1.003157894736842,1.9.4,Bug,2,0,Sre,Medium,2024-11-02 18:57:00,3.0
TCKT-100169,2025-01-23 12:33:00,Database,Enterprise,Medium,Junior,1,1,580.0,7.0,0.0,5.7.13,Bug,1,0,Qa,Medium,2025-01-23 22:33:00,10.0
TCKT-100170,2023-07-20 07:28:00,Security,Smb,High,Junior,1,0,678.0,11.0,2.0,5.4.3,Feature Request,1,0,Sre,High,2023-07-21 02:28:00,19.0
TCKT-100171,2023-06-12 17:21:00,Ml,Enterprise,Medium,Junior,0,1,718.0,9.0,3.0,1.0.5,Feature Request,3,0,Qa,Medium,2023-06-13 15:21:00,22.0
TCKT-100172,2025-02-09 12:10:00,Backend,Internal,High,Mid,0,3,609.0,10.0,1.0,4.9.7,Performance,1,1,Sre,High,2025-02-10 04:10:00,16.0
TCKT-100173,2024-08-22 18:32:00,Devops,Enterprise,Medium,Junior,1,1,768.0,8.0,0.0,3.7.4,Performance,4,0,Security,Low,2024-08-24 14:32:00,44.0
TCKT-100174,2024-02-17 00:27:00,Security,Internal,Medium,Mid,1,2,698.0,11.0,1.0,5.3.10,Bug,2,0,Dev,Medium,2024-02-18 08:27:00,32.0
TCKT-100175,2023-05-27 19:29:00,Database,Enterprise,Medium,Mid,1,1,331.0,14.0,1.0,1.1.6,Question,3,0,Support,Medium,2023-05-28 05:29:00,10.0
TCKT-100176,2023-08-05 00:58:00,Backend,Enterprise,High,Junior,1,2,389.0,8.0,3.0,3.1.0,Feature Request,1,0,Sre,Medium,2023-08-06 01:58:00,25.0
TCKT-100178,2024-07-31 10:52:00,Ui,Enterprise,Low,Mid,1,3,562.0,9.0,0.0,4.2.9,Performance,3,1,Dev,Low,2024-08-01 21:52:00,35.0
TCKT-100179,2024-11-09 11:51:00,Backend,Smb,Low,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2.0.7,Bug,4,0,Support,Medium,2024-11-10 17:51:00,30.0
TCKT-100180,2025-02-26 03:45:00,Ml,Enterprise,Urgent,Mid,1,1,770.0,9.0,1.0,1.2.2,Bug,2,0,Qa,Critical,2025-02-26 05:45:00,2.0
TCKT-100181,2025-03-22 08:35:00,Auth,Internal,Medium,Mid,0,2,599.0,10.0,1.0,1.6.11,Bug,3,0,Qa,Low,2025-03-23 12:35:00,28.0
TCKT-100182,2023-08-11 20:45:00,Database,Enterprise,Medium,Mid,0,1,605.0,8.0,1.0,4.8.17,Bug,0,0,Dev,Low,2023-08-12 04:45:00,8.0
TCKT-100183,2024-12-04 11:34:00,Backend,Enterprise,Medium,Junior,1,4,469.0,7.0,4.0,5.7.10,Bug,1,0,Security,Medium,2024-12-05 17:34:00,30.0
TCKT-100184,2024-11-21 17:11:00,Ui,Enterprise,Low,Mid,1,1,655.0,12.0,2.0,4.9.10,Bug,2,1,Security,Low,2024-11-22 14:11:00,21.0
TCKT-100185,2024-11-05 21:50:00,Ml,Enterprise,High,Senior,0,1,687.0,7.0,1.0,4.1.1,Crash,0,0,Security,Critical,2024-11-06 03:50:00,6.0
TCKT-100186,2025-01-29 04:24:00,Api,Enterprise,High,Mid,1,1,513.0,12.0,1.0,4.3.13,Bug,1,0,Dev,High,2025-01-29 22:24:00,18.0
TCKT-100187,2024-09-29 00:14:00,Auth,Smb,Medium,Junior,0,1,461.0,16.0,2.0,2.9.8,Question,4,1,Qa,Medium,2024-09-30 07:14:00,31.0
TCKT-100188,2024-01-21 00:44:00,Auth,Smb,Medium,Mid,0,2,993.0,15.0,2.0,3.8.9,Crash,3,0,Dev,Critical,2024-01-21 02:44:00,2.0
TCKT-100189,2024-03-12 11:29:00,Database,Smb,High,Mid,0,1,586.0,8.0,3.0,5.3.17,Crash,2,1,Security,Critical,2024-03-12 18:29:00,7.0
TCKT-100190,2023-02-05 00:50:00,Auth,Smb,Low,Mid,1,1,497.0,10.0,2.0,4.6.0,Feature Request,1,0,Sre,Low,2023-02-06 04:50:00,28.0
TCKT-100191,2024-07-10 19:52:00,Backend,Smb,High,Mid,1,1,705.0,10.0,2.0,3.3.2,Bug,1,0,Dev,Medium,2024-07-11 09:52:00,14.0
TCKT-100192,2023-02-15 17:16:00,Ui,Enterprise,Low,Mid,0,0,592.0,10.0,0.0,4.0.0,Bug,2,0,Sre,Low,2023-02-17 09:16:00,40.0
TCKT-100193,2023-11-08 15:37:00,Auth,Smb,Medium,Senior,1,1,437.0,8.0,1.0,2.2.12,Performance,2,0,Security,Medium,2023-11-09 16:37:00,25.0
TCKT-100194,2024-12-02 00:22:00,Auth,Free-Tier,Urgent,Mid,1,0,672.0,8.0,0.0,3.5.19,Bug,0,1,Dev,Critical,2024-12-02 09:22:00,9.0
TCKT-100195,2025-03-09 20:54:00,Api,Smb,Medium,Mid,1,0,472.0,6.0,3.0,2.5.0,Bug,2,1,Dev,Low,2025-03-11 08:54:00,36.0
TCKT-100196,2023-06-17 11:22:00,Api,Smb,Medium,Junior,1,1,836.0,9.0,0.0,2.9.8,Bug,2,0,Sre,Low,2023-06-18 01:22:00,14.0
TCKT-100197,2024-09-07 04:11:00,Devops,Enterprise,Medium,Senior,0,3,674.0,13.0,1.0,5.7.9,Bug,4,0,Support,Low,2024-09-08 03:11:00,23.0
TCKT-100198,2025-03-04 15:54:00,Ml,Internal,Medium,Senior,1,0,558.0,9.0,0.0,2.0.19,Question,1,1,Sre,Low,2025-03-06 05:54:00,38.0
TCKT-100199,2023-12-24 06:07:00,Backend,Internal,Low,Junior,0,2,597.5284210526315,10.0,1.003157894736842,5.1.1,Bug,4,0,Security,Low,2023-12-24 20:07:00,14.0
TCKT-100200,2023-06-13 22:39:00,Auth,Smb,Urgent,Mid,0,1,735.0,10.0,0.0,2.1.7,Bug,1,1,Sre,High,2023-06-14 16:39:00,18.0
TCKT-100201,2025-06-29 00:02:00,Security,Free-Tier,High,Junior,1,1,627.0,11.0,0.0,1.1.12,Bug,4,0,Support,High,2025-06-29 05:02:00,5.0
TCKT-100202,2023-10-15 12:05:00,Auth,Enterprise,Medium,Mid,1,4,918.0,6.0,2.0,1.7.9,Performance,1,0,Security,Medium,2023-10-15 14:05:00,2.0
TCKT-100203,2025-02-18 15:39:00,Ui,Enterprise,Medium,Mid,0,4,770.0,7.0,0.0,5.2.18,Question,3,0,Dev,Medium,2025-02-19 18:39:00,27.0
TCKT-100204,2023-10-21 03:56:00,Devops,Internal,Low,Junior,1,0,673.0,8.0,0.0,5.7.17,Bug,2,0,Dev,Low,2023-10-22 08:56:00,29.0
TCKT-100205,2024-04-15 13:46:00,Ml,Internal,Low,Senior,0,0,459.0,7.0,1.0,2.8.17,Bug,3,0,Support,Low,2024-04-16 13:46:00,24.0
TCKT-100206,2023-01-04 10:17:00,Security,Enterprise,Medium,Junior,0,1,577.0,15.0,0.0,1.9.11,Bug,1,0,Security,Low,2023-01-05 04:17:00,18.0
TCKT-100207,2024-12-06 15:55:00,Devops,Enterprise,High,Mid,1,0,671.0,13.0,4.0,4.4.14,Bug,0,1,Security,High,2024-12-06 20:55:00,5.0
TCKT-100208,2025-04-13 10:05:00,Database,Enterprise,Medium,Mid,0,2,476.0,11.0,2.0,4.6.2,Crash,1,1,Dev,High,2025-04-13 12:05:00,2.0
TCKT-100209,2025-05-21 00:51:00,Ml,Enterprise,High,Mid,1,1,794.0,11.0,1.0,3.6.0,Bug,0,0,Sre,Medium,2025-05-21 03:51:00,3.0
TCKT-100210,2024-10-10 19:23:00,Auth,Internal,Low,Junior,1,0,453.0,15.0,0.0,3.1.0,Question,1,0,Sre,Low,2024-10-12 16:23:00,45.0
TCKT-100211,2023-06-19 12:00:00,Auth,Smb,Medium,Junior,0,1,504.0,11.0,0.0,4.6.11,Bug,2,0,Security,Medium,2023-06-20 17:00:00,29.0
TCKT-100212,2024-04-03 06:49:00,Ml,Enterprise,Low,Mid,0,3,515.0,13.0,2.0,3.1.14,Bug,4,0,Support,Low,2024-04-04 12:49:00,30.0
TCKT-100213,2025-04-09 09:23:00,Auth,Enterprise,Medium,Mid,1,1,711.0,12.0,0.0,3.3.3,Performance,3,1,Support,Medium,2025-04-09 11:23:00,2.0
TCKT-100214,2024-06-12 17:49:00,Backend,Enterprise,Low,Junior,1,0,479.0,5.0,0.0,3.3.18,Bug,1,0,Dev,Low,2024-06-13 18:49:00,25.0
TCKT-100215,2023-10-17 20:51:00,Ml,Enterprise,Urgent,Junior,1,2,330.0,5.0,1.0,5.3.4,Question,3,0,Qa,High,2023-10-18 14:51:00,18.0
TCKT-100216,2025-06-13 22:43:00,Devops,Smb,Low,Junior,1,0,763.0,10.0,1.0,4.9.5,Bug,0,0,Support,Low,2025-06-15 18:43:00,44.0
TCKT-100217,2024-09-23 21:58:00,Ml,Free-Tier,Urgent,Mid,1,4,533.0,6.0,2.0,4.6.9,Feature Request,1,0,Qa,Critical,2024-09-24 00:58:00,3.0
TCKT-100218,2023-11-20 03:28:00,Security,Internal,Medium,Mid,1,0,439.0,11.0,1.0,5.2.15,Performance,0,0,Sre,Medium,2023-11-20 12:28:00,9.0
TCKT-100219,2023-03-14 23:48:00,Auth,Enterprise,Urgent,Junior,1,1,486.0,9.0,0.0,4.7.4,Performance,0,0,Dev,High,2023-03-15 02:48:00,3.0
TCKT-100220,2024-10-10 05:56:00,Backend,Internal,Medium,Mid,0,0,857.0,10.0,2.0,1.3.19,Bug,2,0,Sre,Medium,2024-10-10 22:56:00,17.0
TCKT-100221,2024-09-01 02:07:00,Backend,Internal,Urgent,Junior,1,2,501.0,8.0,1.0,5.9.8,Crash,3,0,Support,High,2024-09-02 01:07:00,23.0
TCKT-100222,2025-02-05 21:00:00,Database,Internal,Low,Senior,1,2,581.0,11.0,0.0,3.9.0,Bug,2,0,Sre,Low,2025-02-07 12:00:00,39.0
TCKT-100223,2025-06-15 04:59:00,Devops,Smb,High,Senior,0,0,532.0,17.0,0.0,3.7.19,Performance,3,0,Security,Medium,2025-06-15 20:59:00,16.0
TCKT-100224,2023-06-08 18:10:00,Api,Enterprise,Urgent,Mid,0,0,415.0,9.0,3.0,5.3.3,Bug,1,0,Sre,Critical,2023-06-08 23:10:00,5.0
TCKT-100225,2024-08-01 16:08:00,Api,Enterprise,Low,Senior,0,1,488.0,5.0,0.0,3.2.3,Bug,1,0,Qa,Medium,2024-08-02 03:08:00,11.0
TCKT-100226,2025-06-15 21:53:00,Ml,Enterprise,Low,Senior,1,2,404.0,12.0,2.0,1.6.5,Question,7,0,Qa,Low,2025-06-16 11:53:00,14.0
TCKT-100227,2023-10-26 18:44:00,Database,Enterprise,Medium,Senior,1,0,597.5284210526315,10.0,1.003157894736842,4.8.10,Feature Request,4,1,Sre,Low,2023-10-28 07:44:00,37.0
TCKT-100228,2024-04-09 09:57:00,Ui,Enterprise,Urgent,Mid,1,0,597.5284210526315,10.0,1.003157894736842,5.1.19,Feature Request,0,0,Support,Critical,2024-04-09 19:57:00,10.0
TCKT-100229,2024-09-21 23:05:00,Ml,Smb,Medium,Mid,1,0,972.0,12.0,0.0,1.7.14,Bug,2,0,Qa,Medium,2024-09-22 17:05:00,18.0
TCKT-100230,2024-04-08 08:03:00,Database,Internal,Medium,Junior,1,0,597.5284210526315,10.0,1.003157894736842,1.8.12,Bug,2,0,Dev,Low,2024-04-08 16:03:00,8.0
TCKT-100231,2023-07-01 08:57:00,Devops,Smb,Low,Mid,1,1,471.0,15.0,0.0,2.1.16,Bug,3,1,Security,Low,2023-07-02 15:57:00,31.0
TCKT-100232,2024-06-20 01:08:00,Devops,Enterprise,Low,Mid,1,3,830.0,9.0,0.0,2.9.5,Bug,3,0,Support,Medium,2024-06-21 00:08:00,23.0
TCKT-100233,2025-05-14 09:38:00,Devops,Free-Tier,High,Junior,1,2,758.0,13.0,0.0,2.0.4,Bug,6,0,Dev,Medium,2025-05-15 17:38:00,32.0
TCKT-100234,2025-04-18 21:21:00,Devops,Free-Tier,Low,Junior,1,3,657.0,12.0,0.0,3.1.3,Crash,0,1,Support,High,2025-04-19 11:21:00,14.0
TCKT-100235,2023-08-14 05:34:00,Devops,Internal,Medium,Mid,1,1,432.0,10.0,0.0,3.7.7,Bug,2,0,Qa,Low,2023-08-15 20:34:00,39.0
TCKT-100236,2024-10-01 19:53:00,Database,Free-Tier,Urgent,Junior,1,2,861.0,12.0,0.0,5.1.16,Bug,2,0,Support,Critical,2024-10-02 01:53:00,6.0
TCKT-100237,2023-08-13 07:46:00,Database,Smb,Low,Mid,1,0,589.0,6.0,0.0,4.7.16,Feature Request,3,0,Dev,Low,2023-08-14 22:46:00,39.0
TCKT-100238,2024-02-11 11:47:00,Backend,Free-Tier,Medium,Senior,1,2,535.0,13.0,1.0,2.8.19,Feature Request,1,0,Support,Low,2024-02-12 12:47:00,25.0
TCKT-100239,2024-12-21 18:32:00,Security,Enterprise,Low,Mid,1,2,771.0,17.0,0.0,3.0.5,Question,1,0,Qa,Medium,2024-12-22 05:32:00,11.0
TCKT-100240,2023-05-19 20:54:00,Api,Enterprise,Medium,Mid,1,0,597.5284210526315,10.0,1.003157894736842,2.4.3,Feature Request,4,0,Sre,Medium,2023-05-19 22:54:00,2.0
TCKT-100241,2023-07-21 08:09:00,Auth,Smb,Low,Mid,1,0,425.0,9.0,2.0,1.3.16,Bug,3,0,Dev,Low,2023-07-22 22:09:00,38.0
TCKT-100242,2024-01-04 16:19:00,Devops,Enterprise,High,Mid,1,1,606.0,15.0,1.0,2.5.15,Bug,2,0,Sre,High,2024-01-05 12:19:00,20.0
TCKT-100243,2025-02-06 07:36:00,Ui,Enterprise,Medium,Junior,0,1,482.0,13.0,1.0,5.6.0,Bug,2,0,Qa,Medium,2025-02-06 13:36:00,6.0
TCKT-100244,2023-12-06 06:37:00,Auth,Smb,Medium,Senior,1,0,148.0,9.0,0.0,1.9.17,Bug,0,0,Dev,Low,2023-12-06 11:37:00,5.0
TCKT-100245,2024-07-04 22:06:00,Database,Internal,Medium,Junior,1,0,467.0,9.0,2.0,3.7.16,Crash,4,0,Sre,Critical,2024-07-05 05:06:00,7.0
TCKT-100246,2023-05-23 06:56:00,Ui,Smb,Low,Junior,0,1,520.0,16.0,0.0,2.0.9,Question,3,0,Dev,Low,2023-05-23 18:56:00,12.0
TCKT-100247,2024-06-05 22:17:00,Ui,Enterprise,High,Mid,1,1,426.0,8.0,0.0,4.1.9,Question,2,0,Security,High,2024-06-06 11:17:00,13.0
TCKT-100248,2023-11-27 23:36:00,Ui,Internal,Medium,Junior,1,1,597.5284210526315,10.0,1.003157894736842,4.3.5,Bug,1,0,Sre,Medium,2023-11-28 06:36:00,7.0
TCKT-100249,2024-02-10 08:19:00,Backend,Smb,Medium,Mid,1,2,483.0,11.0,0.0,3.9.18,Bug,0,0,Sre,Medium,2024-02-11 18:19:00,34.0
TCKT-100250,2023-04-25 01:11:00,Database,Enterprise,Low,Junior,0,2,671.0,7.0,0.0,3.0.11,Bug,2,0,Security,Medium,2023-04-26 01:11:00,24.0
TCKT-100251,2023-08-19 15:03:00,Ui,Smb,Medium,Junior,1,2,415.0,9.0,0.0,5.6.5,Bug,4,1,Qa,Medium,2023-08-20 05:03:00,14.0
TCKT-100252,2023-02-01 05:51:00,Devops,Enterprise,Low,Junior,1,2,736.0,6.0,2.0,4.3.5,Performance,5,0,Security,Low,2023-02-02 08:51:00,27.0
TCKT-100253,2024-10-06 15:10:00,Ml,Enterprise,Medium,Junior,1,1,408.0,11.0,0.0,3.2.8,Bug,1,0,Dev,Low,2024-10-06 21:10:00,6.0
TCKT-100254,2023-01-26 19:30:00,Ui,Free-Tier,Low,Mid,1,1,248.0,3.0,0.0,1.3.11,Feature Request,1,1,Dev,Medium,2023-01-27 06:30:00,11.0
TCKT-100255,2025-03-28 06:14:00,Backend,Enterprise,High,Senior,1,3,785.0,8.0,1.0,2.4.17,Bug,0,1,Dev,High,2025-03-28 18:14:00,12.0
TCKT-100256,2023-06-03 17:09:00,Auth,Smb,Low,Mid,0,2,471.0,10.0,0.0,2.2.4,Performance,1,0,Qa,Low,2023-06-05 06:09:00,37.0
TCKT-100257,2023-12-03 13:31:00,Database,Internal,High,Senior,1,0,863.0,8.0,1.0,3.2.5,Bug,0,0,Security,High,2023-12-04 10:31:00,21.0
TCKT-100258,2024-03-16 17:53:00,Security,Internal,High,Junior,1,2,684.0,10.0,2.0,1.6.12,Bug,3,0,Support,High,2024-03-17 16:53:00,23.0
TCKT-100259,2023-08-02 03:27:00,Backend,Enterprise,Low,Mid,1,2,718.0,6.0,2.0,3.2.11,Performance,1,0,Sre,Medium,2023-08-03 00:27:00,21.0
TCKT-100260,2024-03-26 20:31:00,Ui,Enterprise,Medium,Junior,1,1,756.0,10.0,1.0,3.0.16,Bug,3,1,Security,Medium,2024-03-27 04:31:00,8.0
TCKT-100261,2024-11-11 20:38:00,Database,Smb,Low,Mid,0,1,616.0,10.0,1.0,2.5.7,Question,0,0,Dev,Medium,2024-11-12 03:38:00,7.0
TCKT-100262,2025-03-10 03:39:00,Ml,Smb,Medium,Mid,1,3,618.0,5.0,3.0,3.9.12,Bug,1,0,Security,Medium,2025-03-10 12:39:00,9.0
TCKT-100263,2023-09-02 11:35:00,Ui,Smb,High,Mid,1,0,792.0,16.0,1.0,1.0.17,Performance,4,1,Security,Medium,2023-09-02 19:35:00,8.0
TCKT-100264,2023-02-14 00:53:00,Backend,Enterprise,Medium,Mid,1,0,616.0,12.0,0.0,4.6.15,Performance,2,0,Qa,Low,2023-02-15 18:53:00,42.0
TCKT-100265,2023-10-12 11:29:00,Api,Free-Tier,Medium,Mid,1,3,490.0,8.0,0.0,4.0.7,Question,3,0,Sre,Medium,2023-10-13 17:29:00,30.0
TCKT-100266,2023-04-04 15:32:00,Devops,Smb,Low,Mid,1,2,687.0,10.0,2.0,4.6.7,Bug,0,0,Qa,Low,2023-04-05 13:32:00,22.0
TCKT-100267,2024-10-31 06:53:00,Security,Enterprise,Medium,Senior,0,2,282.0,9.0,1.0,1.1.12,Bug,2,0,Qa,Medium,2024-11-01 06:53:00,24.0
TCKT-100268,2023-07-22 03:49:00,Auth,Smb,Low,Junior,1,0,797.0,11.0,0.0,2.4.4,Bug,1,0,Dev,Low,2023-07-22 20:49:00,17.0
TCKT-100269,2024-11-05 23:29:00,Backend,Smb,High,Mid,0,0,801.0,5.0,1.0,2.7.16,Bug,0,0,Qa,High,2024-11-06 15:29:00,16.0
TCKT-100270,2024-07-01 22:49:00,Database,Enterprise,Medium,Mid,0,0,779.0,13.0,0.0,1.4.7,Bug,3,0,Sre,Low,2024-07-02 15:49:00,17.0
TCKT-100271,2024-06-08 22:00:00,Security,Enterprise,High,Mid,0,1,773.0,6.0,1.0,2.8.5,Bug,6,1,Dev,High,2024-06-09 13:00:00,15.0
TCKT-100272,2023-06-30 16:45:00,Security,Internal,Low,Junior,1,1,587.0,11.0,0.0,3.0.18,Bug,2,0,Qa,Low,2023-07-02 13:45:00,45.0
TCKT-100273,2024-06-04 23:05:00,Security,Smb,Medium,Mid,1,2,583.0,11.0,1.0,1.4.12,Bug,0,1,Dev,Medium,2024-06-05 14:05:00,15.0
TCKT-100274,2024-10-16 13:18:00,Ui,Smb,Medium,Mid,0,0,415.0,6.0,2.0,5.6.12,Question,1,0,Security,Medium,2024-10-17 23:18:00,34.0
TCKT-100275,2023-04-13 04:56:00,Devops,Smb,Low,Mid,0,0,862.0,12.0,1.0,2.1.2,Bug,2,0,Sre,Low,2023-04-14 21:56:00,41.0
TCKT-100276,2024-05-09 03:21:00,Ui,Enterprise,Medium,Junior,0,2,527.0,3.0,1.0,4.3.8,Crash,4,0,Support,Critical,2024-05-09 13:21:00,10.0
TCKT-100277,2024-06-06 03:15:00,Database,Enterprise,High,Senior,1,2,650.0,8.0,1.0,3.5.14,Bug,4,0,Support,High,2024-06-06 10:15:00,7.0
TCKT-100278,2024-12-16 14:21:00,Ui,Smb,High,Mid,1,0,638.0,13.0,0.0,4.0.16,Bug,2,0,Support,High,2024-12-16 16:21:00,2.0
TCKT-100279,2024-04-14 15:51:00,Api,Enterprise,Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,5.7.2,Bug,3,0,Security,Low,2024-04-14 23:51:00,8.0
TCKT-100280,2024-02-04 19:30:00,Devops,Enterprise,Medium,Mid,1,3,338.0,7.0,1.0,2.0.7,Feature Request,1,1,Qa,Medium,2024-02-05 03:30:00,8.0
TCKT-100281,2025-01-26 11:08:00,Devops,Internal,Low,Senior,1,2,600.0,10.0,1.0,1.0.7,Bug,2,0,Security,Medium,2025-01-26 21:08:00,10.0
TCKT-100282,2024-06-17 10:02:00,Database,Free-Tier,High,Junior,1,2,531.0,10.0,1.0,3.0.1,Bug,0,0,Support,High,2024-06-17 23:02:00,13.0
TCKT-100283,2025-05-02 21:12:00,Auth,Internal,Low,Junior,1,2,586.0,8.0,0.0,4.0.14,Bug,3,0,Qa,Low,2025-05-03 10:12:00,13.0
TCKT-100284,2023-04-05 13:58:00,Api,Internal,Urgent,Mid,1,1,759.0,10.0,1.0,5.1.11,Feature Request,6,0,Security,High,2023-04-05 15:58:00,2.0
TCKT-100285,2023-11-12 04:48:00,Backend,Smb,Medium,Mid,1,1,633.0,7.0,2.0,4.1.15,Bug,1,1,Qa,Low,2023-11-12 21:48:00,17.0
TCKT-100286,2024-04-30 12:02:00,Ui,Free-Tier,Medium,Junior,1,1,713.0,6.0,3.0,3.0.1,Bug,1,0,Support,Low,2024-05-01 05:02:00,17.0
TCKT-100287,2025-04-28 19:57:00,Ml,Enterprise,Urgent,Senior,1,4,666.0,9.0,1.0,4.3.6,Crash,3,0,Sre,Critical,2025-04-29 02:57:00,7.0
TCKT-100288,2025-06-06 17:02:00,Ui,Free-Tier,Low,Mid,1,1,552.0,9.0,1.0,4.0.4,Bug,1,0,Support,Low,2025-06-08 16:02:00,47.0
TCKT-100289,2023-11-02 11:35:00,Security,Free-Tier,Medium,Mid,1,2,449.0,10.0,0.0,2.7.17,Bug,2,0,Support,Medium,2023-11-02 22:35:00,11.0
TCKT-100290,2023-11-01 01:58:00,Ui,Internal,Medium,Junior,0,3,639.0,10.0,1.0,4.5.8,Bug,1,0,Dev,Medium,2023-11-01 09:58:00,8.0
TCKT-100291,2024-01-28 01:34:00,Backend,Free-Tier,Low,Junior,1,1,612.0,9.0,0.0,2.3.3,Bug,1,0,Qa,Low,2024-01-30 00:34:00,47.0
TCKT-100292,2023-08-28 01:03:00,Ui,Smb,Medium,Mid,1,2,737.0,14.0,1.0,4.0.12,Bug,4,0,Dev,Medium,2023-08-28 17:03:00,16.0
TCKT-100293,2023-10-15 18:40:00,Api,Enterprise,Medium,Senior,0,1,577.0,6.0,2.0,1.5.12,Bug,3,0,Security,Medium,2023-10-16 13:40:00,19.0
TCKT-100294,2025-01-26 06:04:00,Api,Smb,High,Mid,0,0,555.0,5.0,0.0,5.8.17,Feature Request,2,0,Security,High,2025-01-27 05:04:00,23.0
TCKT-100295,2024-04-18 11:08:00,Devops,Smb,Low,Senior,1,0,565.0,14.0,1.0,4.7.0,Bug,2,1,Support,Medium,2024-04-19 14:08:00,27.0
TCKT-100296,2024-01-04 12:39:00,Database,Enterprise,Urgent,Senior,1,2,597.5284210526315,10.0,1.003157894736842,5.5.18,Performance,3,0,Dev,High,2024-01-04 14:39:00,2.0
TCKT-100297,2024-10-17 07:42:00,Auth,Smb,Low,Mid,1,0,597.5284210526315,10.0,1.003157894736842,5.2.0,Bug,3,1,Dev,Low,2024-10-18 04:42:00,21.0
TCKT-100298,2024-10-15 13:07:00,Ml,Free-Tier,Low,Mid,1,2,770.0,8.0,2.0,5.0.4,Crash,5,0,Sre,High,2024-10-15 19:07:00,6.0
TCKT-100299,2023-01-09 00:40:00,Security,Enterprise,Low,Mid,0,0,418.0,10.0,0.0,5.8.18,Bug,1,0,Sre,Low,2023-01-10 19:40:00,43.0
TCKT-100300,2023-04-14 17:06:00,Ui,Internal,Low,Mid,0,0,720.0,8.0,1.0,4.8.7,Question,0,0,Support,Low,2023-04-15 07:06:00,14.0
TCKT-100301,2023-12-24 02:32:00,Ui,Free-Tier,Low,Junior,0,1,323.0,17.0,1.0,2.1.8,Performance,2,0,Security,Medium,2023-12-24 11:32:00,9.0
TCKT-100302,2023-11-20 07:40:00,Backend,Free-Tier,Urgent,Mid,1,1,747.0,10.0,3.0,3.4.12,Bug,2,0,Sre,High,2023-11-21 00:40:00,17.0
