product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc
Api,Enterprise,Low,Mid,1,2,680.0,11.0,3.0,5.9.14,Performance,4,1,Security,Low,27.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,3.1736851176488226,0,1.0,1.1840713328544612
Devops,Smb,Low,Mid,1,0,618.0,11.0,0.0,5.6.17,Question,1,0,Sre,Low,20.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2299626599152003,0,0.6000000000000001,2.4849066497880004
Database,Enterprise,Urgent,Mid,0,0,515.0,13.0,2.0,3.2.16,Bug,2,0,Support,High,5.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.485622931846103,0,0.4,2.6390573296152584
Ml,Enterprise,Low,Mid,0,0,689.0,9.0,2.0,1.9.8,Bug,1,0,Security,Low,7.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6990340371976185,0,0.4,2.302585092994046
Auth,Smb,Medium,Junior,1,1,597.5284210526315,10.0,1.003157894736842,4.8.15,Question,1,0,Support,Medium,11.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Api,Enterprise,Low,Mid,1,1,421.0,7.0,0.0,5.8.1,Bug,5,0,Security,Low,18.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,1.8124060527839236,0,1.0,1.2281516725510762
Api,Internal,Medium,Mid,1,1,755.0,12.0,0.0,4.6.6,Bug,1,0,Security,Medium,28.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6746091790966036,0,1.0,1.514900409669805
Devops,Enterprise,Urgent,Mid,1,1,653.0,9.0,0.0,4.2.2,Bug,3,0,Qa,Critical,4.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3656634733096076,0,1.0,1.359943848610108
Api,Enterprise,Medium,Senior,1,0,582.0,17.0,2.0,2.9.5,Feature Request,1,0,Security,Low,30.0,2.8903717578961645,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.720148703158466,0,0.6000000000000001,2.8903717578961645
Api,Smb,Medium,Mid,1,2,364.0,6.0,2.0,2.7.19,Bug,1,1,Security,Medium,13.0,1.9459101490553132,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1260865173557475,0,0.6000000000000001,0.9272366122902532
Database,Enterprise,Low,Mid,1,2,597.5284210526315,10.0,1.003157894736842,2.8.14,Feature Request,1,0,Support,Low,17.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5745689879056015,0,1.0,1.1426099455084204
Devops,Enterprise,Medium,Senior,1,2,902.0,15.0,0.0,1.1.9,Bug,2,0,Dev,Low,27.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.1327579466295346,0,1.0,1.3211533817899312
Database,Internal,Medium,Senior,1,1,373.0,7.0,2.0,4.0.10,Bug,1,0,Security,Medium,3.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1164060527839235,0,0.6000000000000001,1.2281516725510762
Auth,Enterprise,Low,Senior,1,6,562.0,18.0,0.0,3.0.8,Bug,1,0,Security,Low,15.0,2.9444389791664403,0,0,1,small_team,1.9459101490553132,1,1,many,0,minimal,0,0,1,0,0,0,0,0,0,0,2.690957621477639,0,1.0,0.999500605987815
Security,Internal,Medium,Junior,1,1,597.0,6.0,1.0,3.1.10,Bug,3,0,Dev,Medium,22.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3109934957341145,0,1.0,1.1492858809898474
Auth,Enterprise,Low,Junior,1,6,648.0,18.0,1.0,3.2.3,Bug,0,0,Security,Low,5.0,2.9444389791664403,0,0,1,small_team,1.9459101490553132,1,1,many,0,minimal,0,0,1,0,0,0,0,0,0,0,3.062957621477639,0,1.0,0.999500605987815
Security,Enterprise,Urgent,Junior,0,0,375.0,7.0,3.0,3.6.8,Feature Request,1,0,Sre,Critical,7.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1817766166719346,0,0.0,2.0794415416798357
Database,Internal,Medium,Junior,1,0,626.0,7.0,2.0,2.4.1,Performance,3,1,Sre,Medium,14.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.483776616671934,0,0.6000000000000001,2.0794415416798357
Auth,Enterprise,Low,Senior,0,1,347.0,16.0,1.0,4.3.12,Bug,3,0,Support,Medium,21.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.165914773734476,0,0.4,1.6733414416573262
Devops,Enterprise,Medium,Mid,1,1,614.0,14.0,0.0,2.0.17,Question,0,0,Qa,Medium,12.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.449849516552873,0,1.0,1.5994180731568908
Ui,Enterprise,Medium,Junior,1,2,502.0,8.0,0.0,3.6.1,Bug,3,0,Sre,Medium,7.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.10261228866811,0,1.0,1.0469892839189912
Database,Enterprise,High,Junior,1,2,470.0,9.0,0.0,4.4.18,Feature Request,4,0,Sre,Medium,22.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.0807564949312405,0,1.0,1.0971941341558558
Security,Internal,Urgent,Junior,0,2,725.0,10.0,1.0,4.9.12,Bug,0,1,Security,Critical,10.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8288805668529706,0,0.8,1.1426099455084204
Ml,Enterprise,Medium,Mid,1,42,564.0,1738.0,0.0,3.7.9,Bug,0,0,Security,Medium,30.0,7.461065514354283,1,1,1,enterprise,3.7612001156935624,1,1,many,0,minimal,1,1,1,1,0,0,0,0,0,0,4.864666228880426,1,1.0,1.5670556441771053
Security,Internal,High,Mid,1,0,671.0,7.0,1.0,3.8.8,Performance,3,1,Sre,Medium,13.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3737766166719347,0,0.6000000000000001,2.0794415416798357
Ml,Internal,Medium,Senior,1,0,676.0,5.0,0.0,5.0.11,Bug,3,0,Sre,Medium,27.0,1.791759469228055,0,0,1,individual,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.068703787691222,0,0.6000000000000001,1.791759469228055
Api,Smb,Low,Senior,0,0,790.0,6.0,2.0,2.2.7,Performance,1,0,Security,Low,20.0,1.9459101490553132,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7583640596221253,0,0.4,1.9459101490553132
Auth,Free-Tier,Medium,Junior,0,0,418.0,7.0,0.0,1.9.15,Bug,3,0,Dev,Medium,29.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.6677766166719343,0,0.4,2.0794415416798357
Ml,Enterprise,Medium,Mid,1,5,737.0,8.0,0.0,5.8.0,Performance,2,0,Sre,Low,8.0,2.1972245773362196,0,0,1,small_team,1.791759469228055,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.7112417247800993,0,1.0,0.7870393569198749
Security,Free-Tier,Medium,Junior,1,1,602.0,7.0,0.0,5.2.0,Crash,3,0,Qa,High,16.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.1744060527839233,0,1.0,1.2281516725510762
Api,Enterprise,High,Mid,1,3,543.0,9.0,2.0,3.6.9,Bug,4,1,Dev,Medium,6.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,2.6842929094215964,0,1.0,0.9649208121639444
Ui,Smb,Medium,Senior,1,1,427.0,6.0,1.0,5.1.4,Feature Request,2,0,Qa,Medium,5.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9709934957341144,0,1.0,1.1492858809898474
Devops,Smb,Urgent,Mid,1,0,690.0,9.0,0.0,2.3.2,Bug,3,0,Qa,High,14.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.301034037197619,0,0.6000000000000001,2.302585092994046
Devops,Enterprise,High,Mid,0,2,461.0,13.0,0.0,2.7.8,Bug,1,0,Support,High,19.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1973453895797257,0,0.8,1.2575249577377359
Devops,Smb,Medium,Mid,0,2,677.0,17.0,2.0,5.1.18,Feature Request,1,0,Security,Low,45.0,2.8903717578961645,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1298711608920877,0,0.8,1.3772776293664737
Ml,Internal,Medium,Junior,1,0,889.0,10.0,0.0,5.3.7,Bug,3,1,Qa,Medium,16.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.7371581091193486,0,0.6000000000000001,2.3978952727983707
Ui,Enterprise,Medium,Junior,1,1,746.0,13.0,0.0,3.0.14,Bug,4,0,Sre,Medium,32.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6862523679580925,0,1.0,1.558669771840206
Ml,Enterprise,Urgent,Mid,1,1,808.0,18.0,1.0,2.7.5,Feature Request,1,0,Sre,Critical,7.0,2.9444389791664403,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1324050277785656,0,1.0,1.7390330935038245
Auth,Internal,Medium,Mid,1,0,492.0,10.0,2.0,1.9.16,Bug,3,0,Dev,Medium,30.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.343158109119348,0,0.6000000000000001,2.3978952727983707
Ml,Smb,Low,Junior,1,1,714.0,10.0,1.0,4.1.15,Feature Request,4,0,Sre,Low,21.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7257875452313374,0,1.0,1.4162355761684913
Ui,Free-Tier,Medium,Mid,1,2,428.0,10.0,0.0,3.2.15,Performance,1,0,Sre,Medium,34.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.03488056685297,0,1.0,1.1426099455084204
Ui,Internal,Medium,Senior,1,2,564.0,5.0,1.0,1.9.8,Performance,1,0,Support,Medium,27.0,1.791759469228055,0,0,1,individual,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2644262454248443,0,1.0,0.8537829874069783
Auth,Free-Tier,Low,Mid,1,3,861.0,9.0,1.0,1.9.0,Bug,0,1,Qa,Medium,18.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1202929094215968,0,1.0,0.9649208121639444
Ui,Internal,Low,Mid,0,3,508.0,10.0,1.0,3.6.17,Bug,1,0,Security,Low,36.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4524169813433265,0,0.8,1.0048614755444654
Security,Enterprise,Medium,Mid,1,2,766.0,11.0,2.0,1.9.0,Bug,3,0,Dev,Medium,16.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.145685117648822,0,1.0,1.1840713328544612
Ui,Enterprise,Medium,Mid,1,1,752.0,9.0,3.0,3.3.4,Bug,0,0,Support,Medium,10.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1636634733096076,0,1.0,1.359943848610108
Devops,Internal,Medium,Mid,1,0,761.0,15.0,0.0,5.7.17,Bug,1,1,Qa,Medium,4.0,2.772588722239781,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.631035488895913,0,0.6000000000000001,2.772588722239781
Security,Smb,Low,Senior,1,1,409.0,10.0,1.0,5.8.10,Bug,0,0,Qa,Low,12.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1157875452313375,0,1.0,1.4162355761684913
Security,Enterprise,Low,Mid,0,0,597.5284210526315,10.0,1.003157894736842,3.7.17,Bug,2,0,Sre,Low,42.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3548465301719794,0,0.4,2.3978952727983707
Auth,Enterprise,Medium,Mid,0,1,576.0,8.0,1.0,1.4.8,Feature Request,1,0,Sre,Medium,11.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.369519267046477,0,0.8,1.2977162307942829
Backend,Free-Tier,Medium,Junior,1,5,763.0,11.0,1.0,5.6.14,Performance,4,1,Dev,Medium,19.0,2.4849066497880004,0,0,1,small_team,1.791759469228055,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,3.078314553760811,0,1.0,0.8900862259724324
Backend,Smb,Low,Junior,0,1,351.0,8.0,0.0,1.4.4,Crash,1,0,Security,Critical,2.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.719519267046477,0,0.4,1.2977162307942829
Ui,Smb,Medium,Mid,1,1,655.0,13.0,1.0,3.5.9,Crash,0,0,Sre,Critical,10.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7042523679580928,0,1.0,1.558669771840206
Security,Smb,Medium,Senior,0,1,633.0,7.0,2.0,4.1.2,Bug,1,0,Security,Low,16.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6364060527839235,0,0.8,1.2281516725510762
Backend,Enterprise,Low,Mid,1,0,301.0,9.0,1.0,2.3.4,Bug,3,1,Sre,Low,45.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.7230340371976183,0,0.2,2.302585092994046
Backend,Enterprise,Low,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2.7.4,Bug,2,0,Security,Low,18.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Ui,Enterprise,Low,Junior,1,2,325.0,13.0,2.0,1.6.3,Bug,1,0,Sre,Low,10.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3253453895797254,0,0.6000000000000001,1.2575249577377359
Backend,Enterprise,High,Mid,0,0,491.0,10.0,3.0,3.7.13,Bug,1,0,Sre,Medium,2.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5411581091193485,0,0.4,2.3978952727983707
Ml,Internal,High,Junior,1,1,682.0,8.0,1.0,5.8.4,Crash,1,0,Sre,High,19.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5815192670464775,0,1.0,1.2977162307942829
Api,Smb,High,Junior,0,0,629.0,4.0,0.0,2.9.12,Bug,0,0,Sre,High,22.0,1.6094379124341003,0,0,1,individual,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9017751649736403,0,0.4,1.6094379124341003
Auth,Internal,High,Mid,1,1,625.0,5.0,0.0,3.3.10,Bug,2,0,Security,Medium,14.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.105333223803211,0,1.0,1.0582420062475002
Api,Internal,Medium,Junior,0,0,597.5284210526315,10.0,1.003157894736842,1.5.11,Performance,2,0,Support,Medium,22.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3548465301719794,0,0.4,2.3978952727983707
Ui,Enterprise,Medium,Mid,1,2,768.0,14.0,2.0,5.8.7,Crash,2,0,Dev,Critical,9.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.238942538174506,0,1.0,1.2904004306678685
Devops,Smb,Medium,Mid,0,1,597.0,15.0,1.0,1.8.19,Bug,2,0,Support,Low,15.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.641664925007902,0,0.8,1.6375355634014348
Auth,Smb,Low,Junior,1,1,605.0,5.0,4.0,2.8.3,Bug,5,0,Security,Low,30.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.865333223803211,0,1.0,1.0582420062475002
Ui,Internal,Medium,Mid,1,3,741.0,11.0,0.0,2.0.18,Feature Request,2,0,Dev,Medium,22.0,2.4849066497880004,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.7532215321391784,0,1.0,1.0413244444083716
Security,Enterprise,High,Mid,0,0,451.0,11.0,2.0,2.1.15,Bug,0,0,Sre,High,21.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2959626599152,0,0.4,2.4849066497880004
Devops,Smb,Medium,Mid,0,4,634.0,15.0,1.0,4.6.3,Bug,0,1,Support,Medium,14.0,2.772588722239781,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8989230713827325,0,0.8,1.0625233537951828
Api,Smb,Medium,Mid,1,4,663.0,13.0,2.0,1.8.1,Question,2,0,Dev,Low,20.0,2.6390573296152584,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.1035105143329234,0,1.0,1.0113508802183107
Ui,Enterprise,Low,Mid,1,0,518.0,10.0,1.0,3.7.18,Bug,1,0,Support,Low,32.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1951581091193484,0,0.6000000000000001,2.3978952727983707
Security,Enterprise,Medium,Senior,1,3,697.0,7.0,1.0,4.2.17,Bug,4,0,Security,Medium,30.0,2.0794415416798357,0,0,1,small_team,1.3862943611198906,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,2.703035488895913,0,1.0,0.8714103237053921
Auth,Smb,Medium,Mid,1,1,671.0,8.0,0.0,1.2.8,Bug,4,1,Dev,Medium,28.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.359519267046477,0,1.0,1.2977162307942829
Auth,Internal,High,Mid,1,1,597.5284210526315,10.0,1.003157894736842,1.9.4,Bug,2,0,Sre,Medium,3.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Database,Enterprise,Medium,Junior,1,1,580.0,7.0,0.0,5.7.13,Bug,1,0,Qa,Medium,10.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1304060527839233,0,1.0,1.2281516725510762
Security,Smb,High,Junior,1,0,678.0,11.0,2.0,5.4.3,Feature Request,1,0,Sre,High,19.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7499626599152003,0,0.6000000000000001,2.4849066497880004
Ml,Enterprise,Medium,Junior,0,1,718.0,9.0,3.0,1.0.5,Feature Request,3,0,Qa,Medium,22.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.0956634733096076,0,0.8,1.359943848610108
Backend,Internal,High,Mid,0,3,609.0,10.0,1.0,4.9.7,Performance,1,1,Sre,High,16.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6544169813433265,0,0.8,1.0048614755444654
Devops,Enterprise,Medium,Junior,1,1,768.0,8.0,0.0,3.7.4,Performance,4,0,Security,Low,44.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.553519267046477,0,1.0,1.2977162307942829
Security,Internal,Medium,Mid,1,2,698.0,11.0,1.0,5.3.10,Bug,2,0,Dev,Medium,32.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8096851176488222,0,1.0,1.1840713328544612
Database,Enterprise,Medium,Mid,1,1,331.0,14.0,1.0,1.1.6,Question,3,0,Support,Medium,10.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.083849516552873,0,0.6000000000000001,1.5994180731568908
Backend,Enterprise,High,Junior,1,2,389.0,8.0,3.0,3.1.0,Feature Request,1,0,Sre,Medium,25.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.47661228866811,0,0.6000000000000001,1.0469892839189912
Ui,Enterprise,Low,Mid,1,3,562.0,9.0,0.0,4.2.9,Performance,3,1,Dev,Low,35.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.3222929094215967,0,1.0,0.9649208121639444
Backend,Smb,Low,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2.0.7,Bug,4,0,Support,Medium,30.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Ml,Enterprise,Urgent,Mid,1,1,770.0,9.0,1.0,1.2.2,Bug,2,0,Qa,Critical,2.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7996634733096077,0,1.0,1.359943848610108
Auth,Internal,Medium,Mid,0,2,599.0,10.0,1.0,1.6.11,Bug,3,0,Qa,Low,28.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.576880566852971,0,0.8,1.1426099455084204
Database,Enterprise,Medium,Mid,0,1,605.0,8.0,1.0,4.8.17,Bug,0,0,Dev,Low,8.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.427519267046477,0,0.8,1.2977162307942829
Backend,Enterprise,Medium,Junior,1,4,469.0,7.0,4.0,5.7.10,Bug,1,0,Security,Medium,30.0,2.0794415416798357,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.891664199158755,0,1.0,0.796892515346387
Ui,Enterprise,Low,Mid,1,1,655.0,12.0,2.0,4.9.10,Bug,2,1,Security,Low,21.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8746091790966037,0,1.0,1.514900409669805
Ml,Enterprise,High,Senior,0,1,687.0,7.0,1.0,4.1.1,Crash,0,0,Security,Critical,6.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.544406052783924,0,0.8,1.2281516725510762
Api,Enterprise,High,Mid,1,1,513.0,12.0,1.0,4.3.13,Bug,1,0,Dev,High,18.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3906091790966038,0,1.0,1.514900409669805
Auth,Smb,Medium,Junior,0,1,461.0,16.0,2.0,2.9.8,Question,4,1,Qa,Medium,31.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.593914773734476,0,0.8,1.6733414416573262
Auth,Smb,Medium,Mid,0,2,993.0,15.0,2.0,3.8.9,Crash,3,0,Dev,Critical,2.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,1,0,0,0,3.714757946629534,0,0.8,1.3211533817899312
Database,Smb,High,Mid,0,1,586.0,8.0,3.0,5.3.17,Crash,2,1,Security,Critical,7.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7895192670464772,0,0.8,1.2977162307942829
Auth,Smb,Low,Mid,1,1,497.0,10.0,2.0,4.6.0,Feature Request,1,0,Sre,Low,28.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4917875452313374,0,1.0,1.4162355761684913
Backend,Smb,High,Mid,1,1,705.0,10.0,2.0,3.3.2,Bug,1,0,Dev,Medium,14.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.9077875452313373,0,1.0,1.4162355761684913
Ui,Enterprise,Low,Mid,0,0,592.0,10.0,0.0,4.0.0,Bug,2,0,Sre,Low,40.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.1431581091193483,0,0.4,2.3978952727983707
Auth,Smb,Medium,Senior,1,1,437.0,8.0,1.0,2.2.12,Performance,2,0,Security,Medium,25.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.0915192670464773,0,1.0,1.2977162307942829
