ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at
TCKT-100172,2/9/2025 12:10,Backend,Internal,High,Mid,FALSE,3,609,10,1,4.9.7,Performance,1,Yes,SRE,High,2/10/2025 4:10
TCKT-100173,8/22/2024 18:32,DevOps,Enterprise,Medium,Junior,TRUE,1,768,8,0,3.7.4,Performance,4,No,Security,Low,8/24/2024 14:32
TCKT-100174,2/17/2024 0:27,Security,Internal,Medium,Mid,TRUE,2,698,11,1,5.3.10,Bug,2,No,Dev,Medium,2/18/2024 8:27
TCKT-100175,5/27/2023 19:29,Database,Enterprise,Medium,Mid,TRUE,1,331,14,1,1.1.6,Question,3,No,Support,Medium,5/28/2023 5:29
TCKT-100176,8/5/2023 0:58,Backend,Enterprise,High,Junior,TRUE,2,389,8,3,3.1.0,Feature Request,1,No,SRE,Medium,8/6/2023 1:58
TCKT-100177,1/25/2025 22:33,Backend,Enterprise,Urgent,Mid,TRUE,3,777,11,1,2.4.16,Performance,2,Yes,QA,High,1/25/2025 16:33
TCKT-100178,7/31/2024 10:52,UI,Enterprise,Low,Mid,TRUE,3,562,9,0,4.2.9,Performance,3,Yes,Dev,Low,8/1/2024 21:52
TCKT-100179,11/9/2024 11:51,Backend,SMB,Low,Junior,TRUE,1,,,,2.0.7,Bug,4,No,Support,Medium,11/10/2024 17:51
TCKT-100180,2/26/2025 3:45,ML,Enterprise,Urgent,Mid,TRUE,1,770,9,1,1.2.2,Bug,2,No,QA,Critical,2/26/2025 5:45
TCKT-100181,3/22/2025 8:35,Auth,Internal,Medium,Mid,FALSE,2,599,10,1,1.6.11,Bug,3,No,QA,Low,3/23/2025 12:35
TCKT-100182,8/11/2023 20:45,Database,Enterprise,Medium,Mid,FALSE,1,605,8,1,4.8.17,Bug,0,No,Dev,Low,8/12/2023 4:45
TCKT-100183,12/4/2024 11:34,Backend,Enterprise,Medium,Junior,TRUE,4,469,7,4,5.7.10,Bug,1,No,Security,Medium,12/5/2024 17:34
TCKT-100184,11/21/2024 17:11,UI,Enterprise,Low,Mid,TRUE,1,655,12,2,4.9.10,Bug,2,Yes,Security,Low,11/22/2024 14:11
TCKT-100185,11/5/2024 21:50,ML,Enterprise,High,Senior,FALSE,1,687,7,1,4.1.1,Crash,0,No,Security,Critical,11/6/2024 3:50
TCKT-100186,1/29/2025 4:24,API,Enterprise,High,Mid,TRUE,1,513,12,1,4.3.13,bug,1,No,Dev,High,1/29/2025 22:24
TCKT-100187,9/29/2024 0:14,Auth,SMB,Medium,Junior,FALSE,1,461,16,2,2.9.8,Question,4,Yes,QA,Medium,9/30/2024 7:14
TCKT-100188,1/21/2024 0:44,Auth,SMB,Medium,Mid,FALSE,2,993,15,2,3.8.9,Crash,3,No,Dev,Critical,1/21/2024 2:44
TCKT-100189,3/12/2024 11:29,Database,SMB,High,Mid,FALSE,1,586,8,3,5.3.17,Crash,2,Yes,Security,Critical,3/12/2024 18:29
TCKT-100190,2/5/2023 0:50,Auth,SMB,Low,Mid,TRUE,1,497,10,2,4.6.0,Feature Request,1,No,SRE,Low,2/6/2023 4:50
TCKT-100191,7/10/2024 19:52,Backend,SMB,High,Mid,TRUE,1,705,10,2,3.3.2,Bug,1,No,Dev,Medium,7/11/2024 9:52
TCKT-100192,2/15/2023 17:16,UI,Enterprise,Low,Mid,FALSE,0,592,10,0,4.0.0,Bug,2,No,SRE,Low,2/17/2023 9:16
TCKT-100193,11/8/2023 15:37,Auth,SMB,Medium,Senior,TRUE,1,437,8,1,2.2.12,Performance,2,No,Security,Medium,11/9/2023 16:37
TCKT-100194,12/2/2024 0:22,Auth,Free-tier,Urgent,Mid,TRUE,0,672,8,0,3.5.19,Bug,0,Yes,Dev,Critical,12/2/2024 9:22
TCKT-100195,3/9/2025 20:54,API,SMB,Medium,Mid,TRUE,0,472,6,3,2.5.0,Bug,2,Yes,Dev,Low,3/11/2025 8:54
TCKT-100196,6/17/2023 11:22,API,SMB,Medium,Junior,TRUE,1,836,9,0,2.9.8,Bug,2,No,SRE,Low,6/18/2023 1:22
TCKT-100197,9/7/2024 4:11,DevOps,Enterprise,Medium,Senior,FALSE,3,674,13,1,5.7.9,Bug,4,No,Support,Low,9/8/2024 3:11
TCKT-100198,3/4/2025 15:54,ML,Internal,Medium,Senior,TRUE,0,558,9,0,2.0.19,Question,1,Yes,SRE,Low,3/6/2025 5:54
TCKT-100199,12/24/2023 6:07,Backend,Internal,Low,Junior,FALSE,2,,,,5.1.1,Bug,4,No,Security,Low,12/24/2023 20:07
TCKT-100200,6/13/2023 22:39,Auth,SMB,Urgent,Mid,FALSE,1,735,10,0,2.1.7,Bug,1,Yes,SRE,High,6/14/2023 16:39
TCKT-100201,6/29/2025 0:02,Security,Free-tier,High,Junior,TRUE,1,627,11,0,1.1.12,Bug,4,No,Support,High,6/29/2025 5:02
TCKT-100202,10/15/2023 12:05,Auth,Enterprise,Medium,Mid,TRUE,4,918,6,2,1.7.9,Performance,1,No,Security,Medium,10/15/2023 14:05
TCKT-100203,2/18/2025 15:39,UI,Enterprise,Medium,Mid,FALSE,4,770,7,0,5.2.18,Question,3,No,Dev,Medium,2/19/2025 18:39
TCKT-100204,10/21/2023 3:56,DevOps,Internal,Low,Junior,TRUE,0,673,8,0,5.7.17,Bug,2,No,Dev,Low,10/22/2023 8:56
TCKT-100205,4/15/2024 13:46,ML,Internal,Low,Senior,FALSE,0,459,7,1,2.8.17,Bug,3,No,Support,Low,4/16/2024 13:46
TCKT-100206,1/4/2023 10:17,Security,Enterprise,Medium,Junior,FALSE,1,577,15,0,1.9.11,Bug,1,No,Security,Low,1/5/2023 4:17
TCKT-100207,12/6/2024 15:55,DevOps,Enterprise,High,Mid,TRUE,0,671,13,4,4.4.14,Bug,0,Yes,Security,High,12/6/2024 20:55
TCKT-100208,4/13/2025 10:05,Database,Enterprise,Medium,Mid,FALSE,2,476,11,2,4.6.2,Crash,1,Yes,Dev,High,4/13/2025 12:05
TCKT-100209,5/21/2025 0:51,ML,Enterprise,High,Mid,TRUE,1,794,11,1,3.6.0,Bug,0,No,SRE,Medium,5/21/2025 3:51
TCKT-100210,10/10/2024 19:23,Auth,Internal,Low,Junior,TRUE,0,453,15,0,3.1.0,Question,1,No,SRE,Low,10/12/2024 16:23
TCKT-100211,6/19/2023 12:00,Auth,SMB,Medium,Junior,FALSE,1,504,11,0,4.6.11,Bug,2,No,Security,Medium,6/20/2023 17:00
TCKT-100212,4/3/2024 6:49,ML,Enterprise,Low,Mid,FALSE,3,515,13,2,3.1.14,Bug,4,No,Support,Low,4/4/2024 12:49
TCKT-100213,4/9/2025 9:23,Auth,Enterprise,Medium,Mid,TRUE,1,711,12,0,3.3.3,Performance,3,Yes,Support,Medium,4/9/2025 11:23
TCKT-100214,6/12/2024 17:49,Backend,Enterprise,Low,Junior,TRUE,0,479,5,0,3.3.18,Bug,1,No,Dev,Low,6/13/2024 18:49
TCKT-100215,10/17/2023 20:51,ML,Enterprise,Urgent,Junior,TRUE,2,330,5,1,5.3.4,Question,3,No,QA,High,10/18/2023 14:51
TCKT-100216,6/13/2025 22:43,DevOps,SMB,Low,Junior,TRUE,0,763,10,1,4.9.5,Bug,0,No,Support,Low,6/15/2025 18:43
TCKT-100217,9/23/2024 21:58,ML,Free-tier,Urgent,Mid,TRUE,4,533,6,2,4.6.9,Feature Request,1,No,QA,Critical,9/24/2024 0:58
TCKT-100218,11/20/2023 3:28,Security,Internal,Medium,Mid,TRUE,0,439,11,1,5.2.15,Performance,0,No,SRE,Medium,11/20/2023 12:28
TCKT-100219,3/14/2023 23:48,Auth,Enterprise,Urgent,Junior,TRUE,1,486,9,0,4.7.4,Performance,0,No,Dev,High,3/15/2023 2:48
TCKT-100220,10/10/2024 5:56,Backend,Internal,Medium,Mid,FALSE,0,857,10,2,1.3.19,Bug,2,No,SRE,Medium,10/10/2024 22:56
TCKT-100221,9/1/2024 2:07,Backend,Internal,Urgent,Junior,TRUE,2,501,8,1,5.9.8,Crash,3,No,Support,High,9/2/2024 1:07
TCKT-100222,2/5/2025 21:00,Database,Internal,Low,Senior,TRUE,2,581,11,0,3.9.0,Bug,2,No,SRE,Low,2/7/2025 12:00
TCKT-100223,6/15/2025 4:59,DevOps,SMB,High,Senior,FALSE,0,532,17,0,3.7.19,Performance,3,No,Security,Medium,6/15/2025 20:59
TCKT-100224,6/8/2023 18:10,API,Enterprise,Urgent,Mid,FALSE,0,415,9,3,5.3.3,Bug,1,No,SRE,Critical,6/8/2023 23:10
TCKT-100225,8/1/2024 16:08,API,Enterprise,Low,Senior,FALSE,1,488,5,0,3.2.3,Bug,1,No,QA,Medium,8/2/2024 3:08
TCKT-100226,6/15/2025 21:53,ML,Enterprise,Low,Senior,TRUE,2,404,12,2,1.6.5,Question,7,No,QA,Low,6/16/2025 11:53
TCKT-100227,10/26/2023 18:44,Database,Enterprise,Medium,Senior,TRUE,0,,,,4.8.10,Feature Request,4,Yes,SRE,Low,10/28/2023 7:44
TCKT-100228,4/9/2024 9:57,UI,Enterprise,Urgent,mid,TRUE,0,,,,5.1.19,Feature Request,0,No,Support,Critical,4/9/2024 19:57
TCKT-100229,9/21/2024 23:05,ML,SMB,Medium,Mid,TRUE,0,972,12,0,1.7.14,Bug,2,No,QA,Medium,9/22/2024 17:05
TCKT-100230,4/8/2024 8:03,Database,Internal,Medium,Junior,TRUE,0,,,,1.8.12,Bug,2,No,Dev,Low,4/8/2024 16:03
TCKT-100231,7/1/2023 8:57,DevOps,SMB,Low,Mid,TRUE,1,471,15,0,2.1.16,Bug,3,Yes,Security,Low,7/2/2023 15:57
TCKT-100232,6/20/2024 1:08,DevOps,Enterprise,Low,Mid,TRUE,3,830,9,0,2.9.5,Bug,3,No,Support,Medium,6/21/2024 0:08
TCKT-100233,5/14/2025 9:38,DevOps,Free-tier,High,Junior,TRUE,2,758,13,0,2.0.4,Bug,6,No,Dev,Medium,5/15/2025 17:38
TCKT-100234,4/18/2025 21:21,DevOps,Free-tier,Low,Junior,TRUE,3,657,12,0,3.1.3,Crash,0,Yes,Support,High,4/19/2025 11:21
TCKT-100235,8/14/2023 5:34,DevOps,Internal,Medium,Mid,TRUE,1,432,10,0,3.7.7,bug,2,No,QA,Low,8/15/2023 20:34
TCKT-100236,10/1/2024 19:53,Database,Free-tier,Urgent,Junior,TRUE,2,861,12,0,5.1.16,Bug,2,No,Support,Critical,10/2/2024 1:53
TCKT-100237,8/13/2023 7:46,Database,SMB,Low,Mid,TRUE,0,589,6,0,4.7.16,Feature Request,3,No,Dev,Low,8/14/2023 22:46
TCKT-100238,2/11/2024 11:47,Backend,Free-tier,Medium,senior,TRUE,2,535,13,1,2.8.19,Feature Request,1,No,Support,Low,2/12/2024 12:47
TCKT-100239,12/21/2024 18:32,Security,Enterprise,Low,Mid,TRUE,2,771,17,0,3.0.5,Question,1,No,QA,Medium,12/22/2024 5:32
TCKT-100240,5/19/2023 20:54,API,Enterprise,Medium,Mid,TRUE,0,,,,2.4.3,Feature Request,4,No,SRE,Medium,5/19/2023 22:54
TCKT-100241,7/21/2023 8:09,Auth,smb,Low,Mid,TRUE,0,425,9,2,1.3.16,Bug,3,No,Dev,Low,7/22/2023 22:09
TCKT-100242,1/4/2024 16:19,DevOps,Enterprise,High,Mid,TRUE,1,606,15,1,2.5.15,Bug,2,No,SRE,High,1/5/2024 12:19
TCKT-100243,2/6/2025 7:36,UI,Enterprise,Medium,Junior,FALSE,1,482,13,1,5.6.0,Bug,2,No,QA,Medium,2/6/2025 13:36
TCKT-100244,12/6/2023 6:37,Auth,SMB,Medium,Senior,TRUE,0,148,9,0,1.9.17,Bug,0,No,Dev,Low,12/6/2023 11:37
TCKT-100245,7/4/2024 22:06,Database,Internal,Medium,Junior,TRUE,0,467,9,2,3.7.16,Crash,4,No,SRE,Critical,7/5/2024 5:06
TCKT-100246,5/23/2023 6:56,UI,SMB,Low,Junior,FALSE,1,520,16,0,2.0.9,Question,3,No,Dev,Low,5/23/2023 18:56
TCKT-100247,6/5/2024 22:17,UI,Enterprise,High,Mid,TRUE,1,426,8,0,4.1.9,Question,2,No,Security,High,6/6/2024 11:17
TCKT-100248,11/27/2023 23:36,UI,Internal,Medium,Junior,TRUE,1,,,,4.3.5,Bug,1,No,SRE,Medium,11/28/2023 6:36
TCKT-100249,2/10/2024 8:19,Backend,SMB,Medium,Mid,TRUE,2,483,11,0,3.9.18,Bug,0,No,SRE,Medium,2/11/2024 18:19
TCKT-100250,4/25/2023 1:11,Database,Enterprise,Low,Junior,FALSE,2,671,7,0,3.0.11,Bug,2,No,Security,Medium,4/26/2023 1:11
TCKT-100251,8/19/2023 15:03,UI,SMB,Medium,Junior,TRUE,2,415,9,0,5.6.5,Bug,4,Yes,QA,Medium,8/20/2023 5:03
TCKT-100252,2/1/2023 5:51,DevOps,Enterprise,Low,Junior,TRUE,2,736,6,2,4.3.5,Performance,5,No,Security,Low,2/2/2023 8:51
TCKT-100253,10/6/2024 15:10,ML,Enterprise,Medium,Junior,TRUE,1,408,11,0,3.2.8,Bug,1,No,Dev,Low,10/6/2024 21:10
TCKT-100254,1/26/2023 19:30,UI,Free-tier,Low,Mid,TRUE,1,248,3,0,1.3.11,Feature Request,1,Yes,Dev,Medium,1/27/2023 6:30
TCKT-100255,3/28/2025 6:14,Backend,Enterprise,High,Senior,TRUE,3,785,8,1,2.4.17,Bug,0,Yes,Dev,High,3/28/2025 18:14
TCKT-100256,6/3/2023 17:09,Auth,SMB,Low,Mid,FALSE,2,471,10,0,2.2.4,Performance,1,No,QA,Low,6/5/2023 6:09
TCKT-100257,12/3/2023 13:31,Database,Internal,High,Senior,TRUE,0,863,8,1,3.2.5,Bug,0,No,Security,High,12/4/2023 10:31
TCKT-100258,3/16/2024 17:53,Security,Internal,High,Junior,TRUE,2,684,10,2,1.6.12,Bug,3,No,Support,High,3/17/2024 16:53
TCKT-100259,8/2/2023 3:27,Backend,Enterprise,Low,Mid,TRUE,2,718,6,2,3.2.11,Performance,1,No,SRE,Medium,8/3/2023 0:27
TCKT-100260,3/26/2024 20:31,UI,Enterprise,Medium,Junior,TRUE,1,756,10,1,3.0.16,Bug,3,Yes,Security,Medium,3/27/2024 4:31
TCKT-100261,11/11/2024 20:38,Database,smb,Low,Mid,FALSE,1,616,10,1,2.5.7,Question,0,No,Dev,Medium,11/12/2024 3:38
TCKT-100262,3/10/2025 3:39,ML,SMB,Medium,Mid,TRUE,3,618,5,3,3.9.12,Bug,1,No,Security,Medium,3/10/2025 12:39
TCKT-100263,9/2/2023 11:35,UI,SMB,High,Mid,TRUE,0,792,16,1,1.0.17,Performance,4,Yes,Security,Medium,9/2/2023 19:35
TCKT-100264,2/14/2023 0:53,Backend,Enterprise,Medium,Mid,TRUE,0,616,12,0,4.6.15,Performance,2,No,QA,Low,2/15/2023 18:53
TCKT-100265,10/12/2023 11:29,API,Free-tier,Medium,Mid,TRUE,3,490,8,0,4.0.7,Question,3,No,SRE,Medium,10/13/2023 17:29
TCKT-100266,4/4/2023 15:32,DevOps,SMB,Low,Mid,TRUE,2,687,10,2,4.6.7,Bug,0,No,QA,Low,4/5/2023 13:32
TCKT-100267,10/31/2024 6:53,Security,Enterprise,Medium,Senior,FALSE,2,282,9,1,1.1.12,Bug,2,No,QA,Medium,11/1/2024 6:53
TCKT-100268,7/22/2023 3:49,Auth,SMB,Low,Junior,TRUE,0,797,11,0,2.4.4,Bug,1,No,Dev,Low,7/22/2023 20:49
TCKT-100269,11/5/2024 23:29,Backend,SMB,High,Mid,FALSE,0,801,5,1,2.7.16,Bug,0,No,QA,High,11/6/2024 15:29
TCKT-100270,7/1/2024 22:49,Database,Enterprise,Medium,Mid,FALSE,0,779,13,0,1.4.7,Bug,3,No,SRE,Low,7/2/2024 15:49
TCKT-100271,6/8/2024 22:00,Security,Enterprise,High,Mid,FALSE,1,773,6,1,2.8.5,Bug,6,Yes,Dev,High,6/9/2024 13:00
TCKT-100272,6/30/2023 16:45,Security,Internal,Low,Junior,TRUE,1,587,11,0,3.0.18,Bug,2,No,QA,Low,7/2/2023 13:45
TCKT-100273,6/4/2024 23:05,Security,SMB,Medium,Mid,TRUE,2,583,11,1,1.4.12,Bug,0,Yes,Dev,Medium,6/5/2024 14:05
TCKT-100274,10/16/2024 13:18,UI,SMB,Medium,Mid,FALSE,0,415,6,2,5.6.12,Question,1,No,Security,Medium,10/17/2024 23:18
TCKT-100275,4/13/2023 4:56,DevOps,SMB,Low,Mid,FALSE,0,862,12,1,2.1.2,Bug,2,No,SRE,Low,4/14/2023 21:56
TCKT-100276,5/9/2024 3:21,UI,Enterprise,Medium,Junior,FALSE,2,527,3,1,4.3.8,Crash,4,No,Support,Critical,5/9/2024 13:21
TCKT-100277,6/6/2024 3:15,Database,Enterprise,High,Senior,TRUE,2,650,8,1,3.5.14,Bug,4,No,Support,High,6/6/2024 10:15
TCKT-100278,12/16/2024 14:21,UI,SMB,High,Mid,TRUE,0,638,13,0,4.0.16,Bug,2,No,Support,High,12/16/2024 16:21
TCKT-100279,4/14/2024 15:51,API,Enterprise,Medium,Mid,FALSE,1,,,,5.7.2,Bug,3,No,Security,Low,4/14/2024 23:51
TCKT-100280,2/4/2024 19:30,DevOps,Enterprise,Medium,Mid,TRUE,3,338,7,1,2.0.7,Feature Request,1,Yes,QA,Medium,2/5/2024 3:30
TCKT-100281,1/26/2025 11:08,DevOps,Internal,Low,Senior,TRUE,2,600,10,1,1.0.7,Bug,2,No,Security,Medium,1/26/2025 21:08
TCKT-100282,6/17/2024 10:02,Database,Free-tier,High,Junior,TRUE,2,531,10,1,3.0.1,Bug,0,No,Support,High,6/17/2024 23:02
TCKT-100283,5/2/2025 21:12,Auth,Internal,Low,Junior,TRUE,2,586,8,0,4.0.14,Bug,3,No,QA,Low,5/3/2025 10:12
TCKT-100284,4/5/2023 13:58,API,Internal,Urgent,Mid,TRUE,1,759,10,1,5.1.11,Feature Request,6,No,Security,High,4/5/2023 15:58
TCKT-100285,11/12/2023 4:48,Backend,smb,Medium,Mid,TRUE,1,633,7,2,4.1.15,Bug,1,Yes,QA,Low,11/12/2023 21:48
TCKT-100286,4/30/2024 12:02,UI,Free-tier,Medium,Junior,TRUE,1,713,6,3,3.0.1,Bug,1,No,Support,Low,5/1/2024 5:02
TCKT-100287,4/28/2025 19:57,ML,Enterprise,Urgent,Senior,TRUE,4,666,9,1,4.3.6,Crash,3,No,SRE,Critical,4/29/2025 2:57
TCKT-100288,6/6/2025 17:02,UI,Free-tier,Low,Mid,TRUE,1,552,9,1,4.0.4,Bug,1,No,Support,Low,6/8/2025 16:02
TCKT-100289,11/2/2023 11:35,Security,Free-tier,Medium,Mid,TRUE,2,449,10,0,2.7.17,Bug,2,No,Support,Medium,11/2/2023 22:35
TCKT-100290,11/1/2023 1:58,UI,Internal,Medium,Junior,FALSE,3,639,10,1,4.5.8,Bug,1,No,Dev,Medium,11/1/2023 9:58
TCKT-100291,1/28/2024 1:34,Backend,Free-tier,Low,Junior,TRUE,1,612,9,0,2.3.3,Bug,1,No,QA,Low,1/30/2024 0:34
TCKT-100292,8/28/2023 1:03,UI,SMB,Medium,Mid,TRUE,2,737,14,1,4.0.12,Bug,4,No,Dev,Medium,8/28/2023 17:03
TCKT-100293,10/15/2023 18:40,API,Enterprise,Medium,Senior,FALSE,1,577,6,2,1.5.12,Bug,3,No,Security,Medium,10/16/2023 13:40
TCKT-100294,1/26/2025 6:04,API,SMB,High,Mid,FALSE,0,555,5,0,5.8.17,Feature Request,2,No,Security,High,1/27/2025 5:04
TCKT-100295,4/18/2024 11:08,DevOps,SMB,Low,Senior,TRUE,0,565,14,1,4.7.0,Bug,2,Yes,Support,Medium,4/19/2024 14:08
TCKT-100296,1/4/2024 12:39,Database,Enterprise,Urgent,Senior,TRUE,2,,,,5.5.18,Performance,3,No,Dev,High,1/4/2024 14:39
TCKT-100297,10/17/2024 7:42,Auth,SMB,Low,Mid,TRUE,0,,,,5.2.0,Bug,3,Yes,Dev,Low,10/18/2024 4:42
TCKT-100298,10/15/2024 13:07,ML,Free-tier,Low,Mid,TRUE,2,770,8,2,5.0.4,Crash,5,No,SRE,High,10/15/2024 19:07
TCKT-100299,1/9/2023 0:40,Security,Enterprise,Low,Mid,FALSE,0,418,10,0,5.8.18,Bug,1,No,SRE,Low,1/10/2023 19:40
TCKT-100300,4/14/2023 17:06,UI,Internal,Low,Mid,FALSE,0,720,8,1,4.8.7,Question,0,No,Support,Low,4/15/2023 7:06
TCKT-100301,12/24/2023 2:32,UI,Free-tier,Low,Junior,FALSE,1,323,17,1,2.1.8,Performance,2,No,Security,Medium,12/24/2023 11:32
TCKT-100302,11/20/2023 7:40,Backend,Free-tier,Urgent,Mid,TRUE,1,747,10,3,3.4.12,Bug,2,No,SRE,High,11/21/2023 0:40
TCKT-100303,6/25/2023 17:37,Database,Free-tier,Medium,Junior,TRUE,1,495,9,0,5.7.3,Performance,1,No,Dev,Medium,6/26/2023 21:37
TCKT-100304,6/10/2023 21:58,API,SMB,Low,Senior,FALSE,2,653,12,0,1.8.1,Bug,2,No,Dev,Low,6/11/2023 16:58
TCKT-100305,9/12/2023 1:11,ML,Free-tier,Low,Senior,TRUE,0,310,10,1,4.9.4,Bug,0,No,Support,Medium,9/13/2023 11:11
TCKT-100306,1/9/2024 8:58,DevOps,Internal,High,Junior,TRUE,2,420,7,2,5.8.9,Question,5,No,QA,High,1/10/2024 3:58
TCKT-100307,4/27/2024 19:41,API,Enterprise,High,Mid,FALSE,2,670,9,1,3.1.14,Bug,5,No,QA,High,4/28/2024 4:41
TCKT-100308,4/21/2023 2:02,Security,SMB,Low,Mid,TRUE,0,494,9,0,3.2.14,Question,2,No,Security,Low,4/22/2023 11:02
TCKT-100309,1/17/2025 19:23,Database,Internal,Low,Mid,TRUE,0,474,11,0,3.2.12,Bug,1,Yes,Support,Low,1/19/2025 9:23
TCKT-100310,8/5/2023 6:49,Security,Enterprise,Low,Junior,FALSE,1,809,11,1,3.5.4,Feature Request,1,No,SRE,Low,8/6/2023 15:49
TCKT-100311,2/6/2024 8:35,Auth,SMB,Low,Mid,TRUE,1,931,9,0,3.5.16,Crash,1,No,Security,Critical,2/6/2024 9:35
TCKT-100312,7/30/2023 1:16,DevOps,SMB,Low,Junior,TRUE,2,740,7,2,2.2.19,Bug,3,No,SRE,Low,7/31/2023 13:16
TCKT-100313,1/12/2025 18:39,Auth,Enterprise,Medium,Junior,TRUE,1,436,8,1,3.6.11,Bug,1,No,Support,Low,1/14/2025 17:39
TCKT-100314,9/4/2024 12:35,Backend,SMB,Low,Junior,TRUE,1,864,6,0,5.4.16,Bug,2,Yes,Security,Low,9/4/2024 19:35
TCKT-100315,8/3/2023 9:13,Security,Internal,Medium,Junior,TRUE,0,365,6,4,3.1.5,Question,1,Yes,Security,Medium,8/4/2023 12:13
TCKT-100316,1/20/2024 1:20,Backend,SMB,Low,Mid,TRUE,0,554,8,1,5.2.14,Bug,1,No,SRE,Low,1/20/2024 21:20
TCKT-100317,3/15/2024 13:24,UI,Enterprise,Urgent,Senior,TRUE,2,608,15,0,2.0.14,bug,0,Yes,QA,High,3/15/2024 16:24
TCKT-100318,6/6/2024 3:54,Auth,Enterprise,Urgent,Mid,FALSE,0,888,10,0,2.4.4,Bug,0,No,QA,Critical,6/6/2024 9:54
TCKT-100319,1/5/2023 4:24,Database,Enterprise,Medium,Mid,TRUE,0,736,8,1,1.5.18,Bug,0,No,SRE,Medium,1/6/2023 6:24
TCKT-100320,2/9/2024 5:03,Security,Free-tier,Medium,Junior,FALSE,1,530,8,1,2.2.18,Bug,0,No,Dev,Medium,2/9/2024 21:03
TCKT-100321,8/25/2024 4:48,ML,Enterprise,Medium,Mid,TRUE,1,458,5,0,4.7.8,Question,0,Yes,Dev,Medium,8/25/2024 22:48
TCKT-100322,9/20/2023 19:47,DevOps,SMB,Medium,Junior,TRUE,1,750,7,0,3.0.9,Bug,1,No,Security,Medium,9/21/2023 12:47
TCKT-100323,5/22/2025 6:35,API,Enterprise,High,Mid,TRUE,2,519,7,1,2.6.6,Bug,3,No,SRE,Medium,5/22/2025 9:35
TCKT-100324,2/6/2023 8:14,Database,Enterprise,Medium,Senior,TRUE,2,632,10,2,1.7.10,Bug,2,Yes,QA,Medium,2/6/2023 14:14
TCKT-100325,1/19/2025 20:22,Database,Internal,High,Junior,FALSE,3,394,13,2,1.0.11,Bug,3,Yes,Support,Medium,1/20/2025 20:22
TCKT-100326,4/10/2025 12:04,Backend,Internal,Urgent,Mid,TRUE,0,685,20,4,3.3.18,Bug,0,No,Dev,Critical,4/10/2025 14:04
TCKT-100327,4/22/2025 20:04,Auth,Enterprise,Medium,Junior,TRUE,2,673,13,0,5.4.19,Bug,2,No,Support,Medium,4/22/2025 23:04
TCKT-100328,4/25/2024 17:42,Security,SMB,Medium,Mid,TRUE,1,413,10,1,5.4.19,Bug,1,Yes,QA,Medium,4/26/2024 0:42
TCKT-100329,5/31/2023 22:59,Security,Enterprise,Low,Junior,TRUE,2,754,8,2,5.6.6,Feature Request,2,No,SRE,Low,6/1/2023 22:59
TCKT-100330,9/26/2024 13:37,UI,SMB,Low,Mid,TRUE,1,683,11,2,1.8.18,Bug,3,No,Dev,Low,9/27/2024 13:37
TCKT-100331,5/27/2024 9:34,UI,SMB,Medium,Junior,TRUE,0,711,11,0,2.9.15,Performance,2,No,Security,Medium,5/27/2024 13:34
TCKT-100332,2/11/2023 18:55,DevOps,Enterprise,Low,Mid,TRUE,0,543,9,2,3.1.11,Bug,0,No,Support,Medium,2/12/2023 23:55
TCKT-100333,3/15/2023 13:15,Backend,Enterprise,High,Mid,TRUE,2,,,,1.4.6,Feature Request,4,No,Dev,High,3/15/2023 23:15
TCKT-100334,2/25/2023 12:18,Database,Enterprise,Low,Mid,TRUE,1,609,5,0,5.3.12,Bug,3,No,QA,Low,2/26/2023 2:18
TCKT-100335,12/10/2023 12:09,Security,Free-tier,Medium,Mid,TRUE,1,577,7,3,4.4.13,Bug,1,No,Dev,Medium,12/11/2023 7:09
TCKT-100336,3/15/2025 18:33,ML,Free-tier,Medium,Senior,TRUE,0,625,6,1,5.9.11,Feature Request,2,Yes,Dev,Low,3/15/2025 9:33
TCKT-100337,1/28/2025 22:39,Backend,Enterprise,Medium,Mid,TRUE,35,788,2196,2,1.7.7,Bug,3,No,SRE,Low,1/29/2025 6:39
TCKT-100338,3/14/2025 17:48,DevOps,Internal,Medium,Junior,FALSE,2,761,15,0,3.2.7,Crash,2,No,SRE,High,3/14/2025 22:48
TCKT-100339,9/25/2023 12:22,DevOps,Enterprise,High,Junior,FALSE,0,422,16,2,2.7.6,Question,1,Yes,Security,High,9/25/2023 21:22
TCKT-100340,2/25/2024 23:18,Backend,Enterprise,Medium,Senior,FALSE,2,747,8,0,5.5.11,Bug,2,No,SRE,Medium,2/26/2024 9:18
TCKT-100341,6/6/2023 13:05,DevOps,Internal,Medium,Mid,TRUE,0,778,11,0,5.4.4,Bug,1,Yes,QA,Medium,6/7/2023 4:05
TCKT-100342,5/9/2025 6:22,Backend,Free-tier,Low,Mid,FALSE,0,577,11,1,1.7.11,Performance,1,No,Security,Low,5/10/2025 5:22
TCKT-100343,11/5/2023 9:23,API,Free-tier,Medium,Junior,TRUE,2,676,9,3,4.8.14,Bug,2,No,Support,Medium,11/6/2023 10:23
TCKT-100344,12/1/2024 20:35,Backend,SMB,High,Mid,FALSE,0,674,16,0,5.5.4,Bug,3,No,Security,High,12/2/2024 4:35
